標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
華友聯ｉ世界精裝三房平車i世界,高雄市左營區啟文路,3.5年,大樓,45.61,22.58,3房2廳2衛,4樓/15樓,坡道平面車位,1,8171FZ,2025-10-01 15:20:12
農１６特區三房稀有庭院宅現代京城,高雄市鼓山區明誠三路,21.0年,大樓,29.28,22.67,3房2廳1衛,1樓/14樓,無車位,1,6239CP,2025-10-01 15:20:12
武廟商圈翻新一樓車庫美寓中正綠園,高雄市苓雅區建國一路,45.8年,公寓,21.64,21.64,3房2廳2衛(含加蓋1廳2衛),1樓/5樓,一樓平面車位,1,3489WZ,2025-10-01 15:20:12
近陽明國中高樓三房平車我愛皇家,高雄市三民區義明街,31.9年,大樓,42.37,26.28,3房2廳2衛,15樓/20樓,坡道平面車位,1,9235QB,2025-10-01 15:20:12
華鳳特區公園綠景三房車位上河堤,高雄市鳳山區北仁街,10.5年,大樓,37.58,21.21,3房2廳2衛,4樓/15樓,坡道機械車位,1,9572HN,2025-10-01 15:20:12
推！美術館大兩房溫馨美宅京城雷諾瓦,高雄市鼓山區美術東六街,21.6年,大樓,27.06,18.26,2房1廳1衛,5樓/14樓,無車位,968,7444KL,2025-10-01 15:20:12
鼎宇陽光採光通風四房鼎宇陽光,高雄市左營區榮耀街,26.3年,大樓,58.67,43.22,4房2廳2衛,16樓/22樓,無車位,1,5844KX,2025-10-01 15:20:12
農十六紐約三房車位紐約,高雄市鼓山區龍勝路,19.7年,大樓,37.74,26.24,3房2廳2衛,5樓/15樓,坡道機械車位,1,7474RP,2025-10-01 15:20:12
京城四季．三房平車京城四季,高雄市左營區介壽路,14.1年,大樓,41.59,25.38,3房2廳2衛,10樓/13樓,坡道平面車位,1,3953GW,2025-10-01 15:20:12
翠華近台鐵適辦公庭院宅翠華國宅一期,高雄市左營區翠華路,26.8年,大樓,46.05,25.85,3房2廳2衛1室,1樓/16樓,無車位,1,6081AT,2025-10-01 15:20:12
近捷運翻新美套房公園小別墅,高雄市左營區富國路,30.0年,大樓,9.43,6.34,1房1廳1衛,6樓/21樓,無車位,348,4767XQ,2025-10-01 15:20:12
中央公園雙捷運香榭美２房民生香榭,高雄市前金區大同一路,7.1年,大樓,19.68,12.82,2房1廳1衛,12樓/28樓,無車位,980,3188XH,2025-10-01 15:20:12
美術館沐謙樺典雅美宅光洲沐謙樺,高雄市鼓山區美術東六街,10.8年,大樓,49.06,25.87,2房2廳2衛,9樓/15樓,坡道平面車位,2,4968NC,2025-10-01 15:20:12
京城四季微裝潢三房平車京城四季,高雄市左營區介壽路,14.1年,大樓,42.79,26.26,3房2廳2衛,12樓/13樓,坡道平面車位,1,1846AN,2025-10-01 15:20:12
美術館隆大鳳凰會三房平車隆大鳳凰會,高雄市鼓山區青海路,12.3年,大樓,73.96,40.99,3房2廳2衛,2樓/24樓,坡道平面車位,2,4230RN,2025-10-01 15:20:12
亞歷山大＃四房＃平車亞歷山大,高雄市鼓山區裕國街,20.1年,大樓,52.87,32.58,4房2廳2衛,8樓/14樓,坡道平面車位,2,1172SD,2025-10-01 15:20:12
✨農十六凹子底．捷運宅歡庭100,高雄市左營區忠言路,33.1年,大樓,35.81,24.36,3房2廳1衛,4樓/12樓,無車位,1,1745JM,2025-10-01 15:20:12
芳崗輕奢頂客高樓豪宅芳崗高鐵棧,高雄市左營區高鐵路,3.6年,大樓,63.92,32.98,2房2廳2衛,16樓/23樓,坡道平面車位,3,3455TN,2025-10-01 15:20:12
領市館．高樓平車領市館,高雄市左營區新勝街,19.6年,大樓,49.88,29.46,2房2廳2衛1室,14樓/15樓,坡道平面車位,2,3824FS,2025-10-01 15:20:12
首選－華友聯精裝四房平車HAUS,高雄市楠梓區藍田路,11.0年,大樓,51.68,30.47,4房2廳2衛,3樓/15樓,坡道平面車位,1,2058LH,2025-10-01 15:20:12
太子雲極景觀兩房平車太子雲極,高雄市仁武區霞海路,4.3年,大樓,39.92,19.86,2房2廳1衛,11樓/15樓,坡道平面車位,1,8701MC,2025-10-01 15:20:21
河堤景觀高樓豪宅雙平車達麗河美,高雄市三民區河堤路,10.1年,大樓,93.72,48.71,3房2廳3衛,17樓/18樓,兩個以上車位,3,8816MW,2025-10-01 15:20:21
城揚【領賢】宅邸三房領賢,高雄市新興區七賢一路,15.8年,大樓,51.21,34.77,3房2廳2衛,4樓/15樓,無車位,1,0350UD,2025-10-01 15:20:21
【精選】達麗宮廷－７Ｆ達麗宮廷,高雄市左營區華夏路,10.8年,大樓,101.87,57.94,3房2廳3衛1室,7樓/35樓,兩個以上車位,4,9096DL,2025-10-01 15:20:21
友友大學城哈佛３房車位高雄大學城-哈佛,高雄市楠梓區大學二十街,9.1年,大樓,40.87,24.45,3房2廳2衛,3樓/15樓,坡道機械車位,1,5040CP,2025-10-01 15:20:21
擁樂質感豪邸美術首選吉松-擁樂,高雄市鼓山區美術東二路,12.6年,大樓,101.32,56.82,3房2廳3衛1室,19樓/27樓,兩個以上車位,4,5921AA,2025-10-01 15:20:21
近凹子底捷運百貨三房平車富國大街,高雄市左營區富國路,24.0年,大樓,41.53,23.74,3房2廳2衛,4樓/14樓,坡道平面車位,1,0211PS,2025-10-01 15:20:21
美術海面海景觀三房平車美術海,高雄市左營區崇實路,1.7年,大樓,72.98,42.74,3房2廳2衛,4樓/28樓,坡道平面車位,2,2928AS,2025-10-01 15:20:21
市政特區．精裝豪邸都廳苑,高雄市苓雅區四維三路,15.9年,大樓,154.2,91.75,3房2廳3衛1室,4樓/24樓,兩個以上車位,5,8014PF,2025-10-01 15:20:21
仁翔衛浴翻修高樓三房平車,高雄市楠梓區常德路,31.7年,大樓,40.79,26.45,3房2廳2衛,12樓/12樓,坡道平面車位,830,7574MH,2025-10-01 15:20:21
上頂至善高樓三房平車上頂至善,高雄市新興區同心路,29.3年,大樓,50.12,33.67,3房2廳2衛,12樓/14樓,坡道平面車位,1,95484W,2025-10-01 15:20:21
三多捷運美麗趴２房車位美麗party,高雄市苓雅區仁義街,21.6年,大樓,33.36,18.76,2房2廳1衛,11樓/14樓,坡道機械車位,1,7943FG,2025-10-01 15:20:21
五甲第一歐薇花園三房平車五甲第一,高雄市鳳山區自強二路,26.4年,大樓,39.54,25.32,3房2廳2衛,6樓/14樓,坡道平面車位,1,3311AV,2025-10-01 15:20:21
近三多商圈大面寬金店大統名人世界-一...,高雄市苓雅區仁智街,39.7年,店面,30.3,14.77,1廳1衛,1樓/7樓,無車位,1,0160GK,2025-10-01 15:20:21
小港摩登四合院三房美宅,高雄市小港區康莊路,33.4年,大樓,38.19,28.16,3房2廳2衛,11樓/15樓,無車位,738,48018W,2025-10-01 15:20:21
近巨蛋２＋１房．歡迎賞屋麗晶最上園,高雄市左營區孟子路,20.0年,大樓,32.36,18.6,2房1廳1衛1室,3樓/15樓,坡道機械車位,1,0162XY,2025-10-01 15:20:21
美術館特區輕軌前兩房平車北京陽光藝花園,高雄市鼓山區美術東四路,19.0年,大樓,29.28,16.39,2房2廳1衛,7樓/15樓,坡道平面車位,1,4329KJ,2025-10-01 15:20:21
遠雄ＴｈｅＯｎｅ氣派豪邸遠雄TheOne,高雄市前鎮區新光路,5.6年,大樓,128.6,75.7,6房2廳5衛,18樓/68樓,坡道平面車位,6,6735VJ,2025-10-01 15:20:21
仰德漾平移車位精緻宅邸仰德漾,高雄市新興區中正二路,4.7年,大樓/套房,27.13,13.7,1房1廳1衛,12樓/15樓,升降機械車位,1,3600HM,2025-10-01 15:20:21
美術館美廳苑採光２房平車美廳苑,高雄市鼓山區美術東六街,2.5年,大樓,56.21,27.98,2房2廳2衛,7樓/29樓,坡道平面車位,2,8797WX,2025-10-01 15:20:21
光華國宅大空間採光四房光華國宅,高雄市前鎮區長江街,29.8年,大樓,50.78,36.49,4房2廳2衛1室,11樓/16樓,無車位,1,1137CT,2025-10-01 15:20:30
高雄站前２房車位高雄站前,高雄市三民區建國三路,5.9年,大樓,30.81,15.97,2房1廳1衛,4樓/15樓,坡道機械車位,1,8264UZ,2025-10-01 15:20:30
高鐵都市建設⭐雙主臥豪邸慕以斯,高雄市左營區洲仔北街,12.2年,大樓/辦公,83.77,46.79,3房2廳3衛,6樓/15樓,坡道平面車位,3,1503DJ,2025-10-01 15:20:30
近Ｒ１５愛情海大兩房車位愛情海,高雄市左營區重上街,21.2年,大樓,30.09,18.26,2房1廳1衛,6樓/14樓,坡道機械車位,938,6155JZ,2025-10-01 15:20:30
慶旺文化馥御景觀雙平車,高雄市前鎮區和平二路,1.0年,大樓,66.39,34.42,3房2廳2衛,8樓/15樓,兩個以上車位,2,7746RF,2025-10-01 15:20:30
近未來捷運黃線屋況佳三房,高雄市三民區懷安街,43.2年,公寓,19.22,19.22,3房2廳2衛,3樓/5樓,無車位,468,6754BP,2025-10-01 15:20:30
腳踩金庫三多商圈採光３房,高雄市前鎮區三多三路,44.1年,大樓,34.24,28.56,3房2廳2衛,4樓/12樓,無車位,868,0618SF,2025-10-01 15:20:30
Ｒ１５捷運三面採光美兩房金閣玫瑰園,高雄市左營區崇德路,24.5年,大樓,21.07,15.34,2房1廳1衛,7樓/14樓,無車位,825,1041NU,2025-10-01 15:20:30
陽台進出質感採光正三房,高雄市小港區桂華街,31.3年,華廈,32.79,25.02,3房2廳2衛,5樓/7樓,無車位,558,0245RB,2025-10-01 15:20:30
明華採光四房平車天長地久,高雄市鼓山區明華路,30.7年,大樓,58.91,39.62,4房2廳2衛,9樓/16樓,坡道平面車位,1,4471LR,2025-10-01 15:20:30
近榮總精裝雙衛開窗平車,高雄市仁武區霞海路,2.4年,大樓,43.8,24.38,2房2廳2衛,3樓/14樓,坡道平面車位,1,1846CZ,2025-10-01 15:20:30
二聖民權公園美寓,高雄市前鎮區二聖一巷,48.8年,公寓,20.58,20.58,3房2廳2衛,4樓/4樓,無車位,416,8015KG,2025-10-01 15:20:30
可談！高樓景觀３房平車交響苑,高雄市楠梓區旗楠路,12.4年,大樓,41.97,23.28,3房2廳2衛,15樓/15樓,坡道平面車位,1,3376SM,2025-10-01 15:20:30
國家盛宴朝南豪邸三平車國家盛宴,高雄市三民區大昌二路,15.8年,大樓,152.99,94.55,4房2廳3衛3室,12樓/22樓,兩個以上車位,4,7100XL,2025-10-01 15:20:30
文藻大坪成家美寓,高雄市三民區鼎強街,37.8年,公寓,34.99,32.9,4房2廳2衛,5樓/5樓,無車位,598,39996G,2025-10-01 15:20:30
橋頭新市鎮．高樓三房平車水岸花園,高雄市橋頭區新東一街,5.5年,大樓,50.95,29.17,3房2廳2衛,14樓/22樓,坡道平面車位,1,9084YM,2025-10-01 15:20:30
校園高樓景觀四房平車水方庭,高雄市鳥松區永善路,11.6年,大樓,56.43,29.83,4房2廳2衛,12樓/15樓,坡道平面車位,2,0874MU,2025-10-01 15:20:30
新世紀Ａ棟高樓層三房平車R5新世紀,高雄市鳳山區福誠五街,4.9年,大樓,48.09,24.72,3房2廳2衛,9樓/15樓,坡道平面車位,1,9728JG,2025-10-01 15:20:30
近捷運美麗島站大坪數美宅生活大師,高雄市新興區復興一路,26.1年,大樓/辦公,193.76,110.79,4房2廳4衛1室,4樓/14樓,兩個以上車位,3,78604Z,2025-10-01 15:20:30
太普君品臨路角窗金店面太普君品,高雄市苓雅區興中一路,13.6年,店面/大樓,73.48,35.3,1廳3衛,1樓/15樓,坡道平面車位,4,45332U,2025-10-01 15:20:30
河堤學區有景觀大三房京城2期,高雄市三民區裕誠路,28.2年,大樓,39.4,29.43,3房2廳2衛,10樓/14樓,無車位,1,6417AA,2025-10-01 15:20:40
康庭娃娃國高樓景四房平車康庭娃娃國,高雄市鳳山區武慶二路,28.9年,大樓,48.57,31.6,4房2廳2衛,17樓/19樓,坡道平面車位,1,1288KQ,2025-10-01 15:20:40
近高鐵文青風三房車位站前北京,高雄市左營區重惠街,25.4年,大樓,33.25,23.24,3房2廳2衛,11樓/14樓,坡道機械車位,1,6787XX,2025-10-01 15:20:40
微美居兩房平車富旺微美居御金特...,高雄市楠梓區大學三十六街,1.4年,大樓,34.52,16.12,2房1廳1衛,7樓/15樓,坡道平面車位,998,6881NQ,2025-10-01 15:20:40
美麗邊間採光兩房車位美麗party,高雄市苓雅區仁義街,21.6年,大樓,29.88,18.22,2房1廳1衛,5樓/14樓,坡道機械車位,1,4249SW,2025-10-01 15:20:40
凹子底黃金商辦！市政總裁市政總裁,高雄市鼓山區明誠三路,16.9年,辦公/大樓,67.62,41.2,1廳,4樓/19樓,坡道平面車位,2,3723BF,2025-10-01 15:20:40
鼎中商圈高樓美景三房平車,高雄市三民區鼎強街,30.9年,大樓,41.17,25.52,3房2廳2衛,11樓/13樓,坡道平面車位,1,7947YN,2025-10-01 15:20:40
台積電Ｘ高鐵⭐亮三房平車,高雄市左營區緯六路,14.8年,大樓,54.17,33.24,3房2廳2衛,2樓/14樓,坡道平面車位,1,0180TQ,2025-10-01 15:20:40
水晶鑽庭園景觀三房平車,高雄市鳳山區永安街,20.0年,大樓,45.49,26.26,3房2廳2衛,1樓/13樓,坡道平面車位,1,0752WW,2025-10-01 15:20:40
滙美陽台進出稀有大兩房滙美,高雄市鳳山區頂新五街,9.7年,大樓,30.1,19.01,2房1廳1衛,3樓/15樓,無車位,798,0377LQ,2025-10-01 15:20:40
農１６️高樓景觀兩房新雪梨,高雄市鼓山區裕國街,20.9年,大樓,25.67,17.74,2房2廳1衛,14樓/14樓,無車位,1,6959DT,2025-10-01 15:20:40
太普美術海雙平車藝術灣美術海,高雄市左營區崇實路,1.7年,大樓,74.27,40.76,3房2廳2衛,3樓/28樓,兩個以上車位,2,3330WK,2025-10-01 15:20:40
近雄中．火車站｜收租美套英雄世家,高雄市三民區建國三路,30.9年,套房/大樓,11.01,7.43,1房1廳1衛,8樓/12樓,無車位,288,4672SH,2025-10-01 15:20:40
旺時代靚兩房車位,高雄市鳳山區北明街,6.7年,大樓,26.89,13.88,2房2廳1衛,2樓/13樓,坡道機械車位,818,96952B,2025-10-01 15:20:40
天河高樓景觀溫馨美宅天河,高雄市前金區市中一路,23.3年,大樓/套房,18.52,12.61,1房1廳1衛,17樓/22樓,無車位,598,3353JJ,2025-10-01 15:20:40
【柏克萊】連假歡迎賞屋京城柏克萊,高雄市楠梓區高雄大學路,4.4年,大樓,46.56,23.7,3房2廳2衛,13樓/15樓,坡道平面車位,1,9205LH,2025-10-01 15:20:40
協勝發Ｍａｎｙ高樓大二房MANY協勝發,高雄市三民區金山路,9.6年,大樓,26.35,16.68,2房2廳1衛,14樓/14樓,無車位,1,70303T,2025-10-01 15:20:40
近市府聖田首府大坪美邸聖田首府,高雄市苓雅區復興二路,26.9年,大樓,84.74,62.28,4房2廳3衛,4樓/14樓,兩個以上車位,2,60817C,2025-10-01 15:20:40
河堤溫馨三房平移車位,高雄市三民區明仁路,29.1年,華廈,41.18,30.59,3房2廳2衛,3樓/7樓,坡道機械車位,1,5311LK,2025-10-01 15:20:40
【高鐵】成家希望採光三房快樂弘揚,高雄市左營區重仁路,27.8年,大樓,27.59,20.71,3房2廳1衛,6樓/14樓,無車位,798,4258MJ,2025-10-01 15:20:40
親水公園旁次高樓三房車位宏琳尊龍,高雄市三民區大享路,31.3年,大樓,36.95,26.23,3房2廳2衛,11樓/12樓,坡道機械車位,968,5637CL,2025-10-01 15:20:48
前鎮閃耀高樓２房平移車位陽光情人,高雄市前鎮區鄭和南路,19.8年,大樓,31.97,19.42,2房2廳1衛,15樓/15樓,坡道機械車位,998,63670T,2025-10-01 15:20:48
鳳山河畔通風採光大四房中崙國宅第三,高雄市鳳山區中崙二路,29.7年,華廈,42.02,31.63,4房2廳2衛,4樓/7樓,無車位,838,7048HV,2025-10-01 15:20:48
多城市Ｉ．兩房有車位,高雄市仁武區北屋北街,2.7年,大樓,29.34,16.97,2房1廳1衛,7樓/15樓,坡道機械車位,998,0537GV,2025-10-01 15:20:48
近三多商圈邊間採光大三房,高雄市前鎮區修文街,46.3年,公寓,24,24,3房2廳1衛,2樓/5樓,無車位,590,1801UD,2025-10-01 15:20:48
五甲商圈近捷運站美三房,高雄市鳳山區五甲三路,44.7年,公寓,22.64,22.64,3房2廳2衛,3樓/5樓,無車位,498,0938CK,2025-10-01 15:20:48
橋科水岸花園朝南三房車位巴黎行旅,高雄市橋頭區新東一街,5.5年,大樓,51.37,29.46,3房2廳2衛,5樓/22樓,坡道平面車位,1,06166T,2025-10-01 15:20:48
全誠遠見微笑二房平車遠見微笑,高雄市仁武區澄德路,11.7年,大樓,38.59,17.76,2房1廳1衛,3樓/15樓,坡道平面車位,998,5063FQ,2025-10-01 15:20:48
Ｒ１５捷運永信三房平車,高雄市左營區文強路,19.9年,大樓,41.53,24.76,3房2廳2衛,4樓/14樓,坡道平面車位,1,2728WM,2025-10-01 15:20:48
悅誠兩房平車悅誠,高雄市左營區桃子園路,4.9年,大樓,31.11,16.37,2房2廳1衛,12樓/18樓,坡道平面車位,1,9450RC,2025-10-01 15:20:48
全誠遠見星誠８樓質感兩房遠見星誠,高雄市仁武區京吉五路,5.3年,大樓,29.93,19.04,2房1廳1衛,8樓/18樓,無車位,985,1891TD,2025-10-01 15:20:48
巨蛋精選✮步行捷運大四房天廈第一,高雄市左營區正心街,36.3年,大樓/辦公,48.18,39.27,4房2廳2衛,7樓/17樓,無車位,1,0954SD,2025-10-01 15:20:48
巨蛋商圈三面採光大三房,高雄市左營區東門路,38.5年,公寓,26.84,26.84,3房2廳2衛,3樓/5樓,無車位,688,1625ZZ,2025-10-01 15:20:48
五福學區面公園明亮三房,高雄市三民區建國一路,47.6年,華廈,33.6,33.59,3房2廳2衛,5樓/6樓,無車位,980,6818PD,2025-10-01 15:20:48
崇德商圈蓮池潭景四房平車亞洲巨星,高雄市左營區文萊路,30.8年,大樓,52.32,33.89,4房2廳2衛,17樓/19樓,坡道平面車位,1,1484PK,2025-10-01 15:20:48
高大看這間兩房車位就對了,高雄市楠梓區大學十九街,1.1年,大樓,26.27,15.46,2房1廳1衛,7樓/15樓,坡道機械車位,1,4114CU,2025-10-01 15:20:48
武廟商圈稀有大四房平車ABC康橋大廈,高雄市苓雅區正言路,36.0年,大樓,80.62,51.27,4房2廳2衛1室,7樓/16樓,坡道平面車位,1,0686GT,2025-10-01 15:20:48
後驛商圈大空間兩房,高雄市三民區漢口街,31.2年,華廈,13.27,8.66,2房2廳1衛(含加蓋2廳1衛),3樓/7樓,無車位,420,9934MV,2025-10-01 15:20:48
首選｜大坪數採光高樓平車九尊華廈,高雄市左營區華夏路,26.5年,華廈,46.85,31.96,4房1廳2衛,9樓/9樓,坡道平面車位,1,6550FL,2025-10-01 15:20:48
近高大全新雙衛開窗附平車富旺微美居鉑金特...,高雄市楠梓區大學十九街,1.1年,大樓,36.92,19.55,2房2廳2衛,2樓/15樓,坡道平面車位,1,5075VF,2025-10-01 15:20:48
愛情河左岸大一房附車位,高雄市前金區河東路,1.2年,大樓,23.86,13.76,1房1廳1衛,30樓/32樓,坡道機械車位,1,3621DY,2025-10-01 15:20:57
河堤商圈採光美三房弘揚牽手,高雄市三民區民族一路,29.2年,大樓,27.04,20.63,3房2廳2衛,4樓/23樓,無車位,698,5700WK,2025-10-01 15:20:57
五甲商圈成家高樓美四房,高雄市鳳山區五甲二路,31.2年,大樓,37.5,29.84,4房2廳2衛,14樓/16樓,無車位,838,0560VK,2025-10-01 15:20:57
✨巨蛋鼎宇和楓雙平車豪邸和楓,高雄市左營區博愛二路,25.3年,大樓,89.17,54.81,4房2廳3衛,13樓/29樓,兩個以上車位,3,0067ZK,2025-10-01 15:20:57
白天鵝全新裝潢兩房平車美術白天鵝,高雄市鼓山區美術東四路,2.0年,大樓,29.61,14.72,2房1廳1衛,14樓/24樓,坡道平面車位,1,4867BG,2025-10-01 15:20:57
公園首排人文首馥高樓邊間人文首馥,高雄市鼓山區神農路,17.2年,大樓,127.81,72.06,3房2廳3衛2室,14樓/24樓,兩個以上車位,5,8681NS,2025-10-01 15:20:57
高鐵商圈三房平車宅早安你好,高雄市左營區重建路,30.9年,大樓,39.71,26.41,3房2廳2衛,5樓/13樓,坡道平面車位,1,9358ZK,2025-10-01 15:20:57
巨蛋瑞豐朝南寬敞四房平車百星爵士,高雄市鼓山區文忠路,34.2年,大樓,57.18,42.33,4房2廳2衛,10樓/19樓,坡道平面車位,1,8265PH,2025-10-01 15:20:57
低總價成家希望美三房車位,高雄市楠梓區旗楠路,32.4年,華廈,37.1,25.92,3房2廳2衛,3樓/7樓,坡道機械車位,698,5029AV,2025-10-01 15:20:57
屋主誠意出售景觀三房平車,高雄市楠梓區大學三十六街,1.4年,大樓,40.62,19.99,3房2廳2衛,8樓/15樓,坡道平面車位,1,5473CB,2025-10-01 15:20:57
生態園區．兩房平車甜蜜家庭,高雄市左營區孟子路,21.4年,大樓,32.01,16.82,2房2廳1衛,7樓/13樓,坡道平面車位,1,2141MQ,2025-10-01 15:20:57
天河高樓景觀１房配平車天河,高雄市前金區市中一路,23.3年,大樓,30.08,12.61,1房1廳1衛,20樓/22樓,坡道平面車位,788,7255VX,2025-10-01 15:20:57
高大微美居全新二房車位富旺微美居鉑金特...,高雄市楠梓區大學十九街,1.1年,大樓,24.5,14.28,2房1廳1衛,11樓/15樓,坡道機械車位,896,6447ZF,2025-10-01 15:20:57
六合信義五福學區美宅,高雄市新興區六合一路,45.4年,華廈,20.38,17.67,1房2廳1衛1室,2樓/7樓,無車位,539,2669NR,2025-10-01 15:20:57
楠梓油廠國小捷運站三房,高雄市楠梓區後昌路,39.4年,公寓,29.49,29.49,3房2廳2衛,5樓/5樓,無車位,398,6554HU,2025-10-01 15:20:57
文化中心翻新電梯美三房,高雄市苓雅區林泉街,43.5年,華廈,25.48,25.48,3房2廳2衛,3樓/7樓,無車位,1,7005CY,2025-10-01 15:20:57
城逸近捷運前金站三房城逸,高雄市前金區中華三路,10.3年,大樓,38.79,25.35,3房2廳2衛,9樓/15樓,無車位,1,4657JF,2025-10-01 15:20:57
近捷運中高樓３房平車,高雄市鳳山區勝利路,13.3年,大樓,54.51,33.97,3房2廳2衛,8樓/14樓,坡道平面車位,1,9861MH,2025-10-01 15:20:57
太子盛世採光三房平車,高雄市大寮區內厝路,31.8年,大樓,42.49,32.7,3房2廳2衛,7樓/12樓,坡道平面車位,720,25729A,2025-10-01 15:20:57
高大特區高樓景觀三房平車蔚藍海18,高雄市楠梓區大學六十二街,8.0年,大樓,51.13,26.12,3房2廳2衛,15樓/15樓,坡道平面車位,1,6369SV,2025-10-01 15:20:57
巨蛋全誠遠見麗景高樓三房遠見麗景,高雄市左營區新正路,27.8年,大樓,35.59,27.15,3房2廳2衛,10樓/14樓,無車位,1,9330VY,2025-10-01 15:21:04
皇苑御桂公園首排豪邸皇苑御桂園林,高雄市鼓山區青海路,11.7年,大樓,102.38,56.2,4房2廳2衛1室,6樓/28樓,兩個以上車位,5,6517TP,2025-10-01 15:21:04
近高醫【京緻】四房雙平車京緻,高雄市三民區旅順街,16.1年,大樓,93.13,50.84,4房2廳3衛,5樓/15樓,兩個以上車位,2,3045KC,2025-10-01 15:21:04
【振美臻美】連假歡迎賞屋臻美,高雄市鼓山區大順一路,20.1年,大樓,39.82,25.49,3房2廳2衛,12樓/15樓,坡道機械車位,1,8301KV,2025-10-01 15:21:04
